년,구,동,행정동_코드,"서비스 업종","점포당 연간매출",운영_영업_개월_평균,폐업_영업_개월_평균,폐업률
2021,강북구,삼양동,11305534,한식음식점,127793502.24761903,135,51,0.0000
2021,강북구,삼양동,11305534,호프-간이주점,24663008.666666668,135,51,0.0000
2021,강북구,송중동,11305545,분식전문점,56631683.43137973,103,48,6.9524
2021,강북구,송중동,11305545,양식음식점,404235669.0238095,103,54,4.6667
2021,강북구,송중동,11305545,일식음식점,190608310.1547619,103,54,2.3333
2021,강북구,송중동,11305545,제과점,196364277.5802469,103,48,0.0000
2021,강북구,송중동,11305545,중식음식점,143395837.29999998,103,54,10.4167
2021,강북구,송중동,11305545,치킨전문점,29823795.524837665,103,48,12.7500
2021,강북구,송중동,11305545,커피-음료,70690548.79870509,103,48,8.4167
2021,강북구,송중동,11305545,패스트푸드점,124088944.19775534,103,48,0.0000
2021,강북구,송중동,11305545,한식음식점,146335096.68655542,103,48,2.5238
2021,강북구,송중동,11305545,호프-간이주점,41770388.11472348,103,48,6.0000
2021,강북구,송천동,11305555,분식전문점,59076482.92486773,136,69,5.2000
2021,강북구,송천동,11305555,양식음식점,270412370.6666667,136,69,0.0000
2021,강북구,송천동,11305555,제과점,108693126,136,69,0.0000
2021,강북구,송천동,11305555,중식음식점,35566434,116,50,50.0000
2021,강북구,송천동,11305555,치킨전문점,105326748.73333333,136,69,5.5556
2021,강북구,송천동,11305555,커피-음료,59293656.02539683,136,69,3.4444
2021,강북구,송천동,11305555,패스트푸드점,62088261.11111111,103,52,0.0000
2021,강북구,송천동,11305555,한식음식점,120006699.28626177,136,69,3.6667
2021,강북구,송천동,11305555,호프-간이주점,34540048.828282826,136,69,4.5455
2021,강북구,수유1동,11305610,분식전문점,55837778.041666664,140,66,3.1667
2021,강북구,수유1동,11305610,양식음식점,30417390.666666668,140,66,0.0000
2021,강북구,수유1동,11305610,중식음식점,38257626.55555555,116,45,0.0000
2021,강북구,수유1동,11305610,커피-음료,10027897.253968256,140,66,2.3333
2021,강북구,수유1동,11305610,한식음식점,103236955.04639731,140,66,2.7778
2021,강북구,수유1동,11305610,호프-간이주점,56122321.993827164,140,66,5.1111
2021,강북구,수유2동,11305620,분식전문점,54433531.288888894,99,55,2.7778
2021,강북구,수유2동,11305620,일식음식점,123133933.33333333,76,52,0.0000
2021,강북구,수유2동,11305620,중식음식점,8025684,100,55,0.0000
2021,강북구,수유2동,11305620,치킨전문점,56297728,99,55,6.6667
2021,강북구,수유2동,11305620,패스트푸드점,28579048,76,52,0.0000
2021,강북구,수유2동,11305620,한식음식점,99052542.15216503,99,55,2.3750
2021,강북구,수유2동,11305620,호프-간이주점,37862485.5,98,54,0.0000
2021,강북구,수유3동,11305630,분식전문점,60734801.94969652,136,68,7.8095
2021,강북구,수유3동,11305630,양식음식점,69892871.17948718,109,51,2.6667
2021,강북구,수유3동,11305630,일식음식점,183730624.4294872,136,68,5.1667
2021,강북구,수유3동,11305630,제과점,135885572.68571427,119,53,0.0000
2021,강북구,수유3동,11305630,중식음식점,77058028.22222222,119,53,3.6667
2021,강북구,수유3동,11305630,치킨전문점,49706001.5,136,68,12.5000
2021,강북구,수유3동,11305630,커피-음료,54605619.02691512,136,68,5.1304
2021,강북구,수유3동,11305630,패스트푸드점,27070337.333333332,109,46,0.0000
2021,강북구,수유3동,11305630,한식음식점,135943696.1291764,117,64,2.3704
2021,강북구,수유3동,11305630,호프-간이주점,72007251.33255495,136,68,0.7083
2021,강북구,우이동,11305645,분식전문점,21333392.444444444,115,61,0.0000
2021,강북구,우이동,11305645,제과점,180681037.33333334,115,61,0.0000
2021,강북구,우이동,11305645,치킨전문점,43069863.11111111,115,61,0.0000
2021,강북구,우이동,11305645,한식음식점,263786307.38383842,115,61,3.0000
2021,강북구,인수동,11305660,분식전문점,28435985.333333332,107,48,0.0000
2021,강북구,인수동,11305660,제과점,78224808.66666667,107,48,0.0000
2021,강북구,인수동,11305660,중식음식점,84733480,100,57,33.3333
2021,강북구,인수동,11305660,치킨전문점,66018286,107,48,0.0000
2021,강북구,인수동,11305660,커피-음료,30696054.722222224,115,56,0.0000
2021,강북구,인수동,11305660,한식음식점,95396928.05333333,153,51,5.8000
2021,강북구,인수동,11305660,호프-간이주점,151983078.53333333,111,48,0.0000
2021,강서구,가양1동,11500603,제과점,124149128,131,57,0.0000
2021,강서구,가양1동,11500603,중식음식점,706858057.3333334,133,57,0.0000
2021,강서구,가양1동,11500603,커피-음료,46203511.02380952,133,57,0.0000
2021,강서구,가양1동,11500603,한식음식점,228188954.74444446,133,57,2.3333
2021,강서구,가양1동,11500603,호프-간이주점,61542408.44444444,133,57,0.0000
2021,강서구,공항동,11500620,분식전문점,74663637.37755103,114,55,5.7143
2021,강서구,공항동,11500620,제과점,573553629.6296296,131,57,12.0000
2021,강서구,공항동,11500620,중식음식점,262102693.63333333,113,53,0.0000
2021,강서구,공항동,11500620,치킨전문점,89257113.70634921,112,47,11.1667
2021,강서구,공항동,11500620,커피-음료,41901053.787569575,128,57,1.8571
2021,강서구,공항동,11500620,패스트푸드점,48052468.44444445,131,57,2.8333
2021,강서구,공항동,11500620,한식음식점,165207375.67017704,117,55,5.4000
2021,강서구,공항동,11500620,호프-간이주점,69399711.2528395,131,57,0.7333
2021,강서구,등촌1동,11500520,분식전문점,135792369.09947088,105,52,0.0000
2021,강서구,등촌1동,11500520,양식음식점,101515606.60000001,105,52,8.3333
2021,강서구,등촌1동,11500520,일식음식점,6537614.666666667,96,56,0.0000
2021,강서구,등촌1동,11500520,제과점,303759134.22222227,108,52,0.0000
2021,강서구,등촌1동,11500520,중식음식점,217384851.66666666,108,52,11.0000
2021,강서구,등촌1동,11500520,커피-음료,83895041.41587302,103,52,2.3333
2021,강서구,등촌1동,11500520,한식음식점,170980128.2740741,119,67,2.3333
2021,강서구,등촌1동,11500520,호프-간이주점,129015117.784127,107,55,1.5556
2021,강서구,등촌2동,11500530,분식전문점,67532015.22539683,119,56,0.0000
2021,강서구,등촌2동,11500530,일식음식점,154810010,107,46,0.0000
2021,강서구,등촌2동,11500530,제과점,260099279.33333334,107,46,0.0000
2021,강서구,등촌2동,11500530,중식음식점,315544766.6666667,116,56,0.0000
2021,강서구,등촌2동,11500530,치킨전문점,54599293.44444444,119,56,0.0000
2021,강서구,등촌2동,11500530,커피-음료,52503005.209876545,115,45,2.3333
2021,강서구,등촌2동,11500530,패스트푸드점,53855242.666666664,117,46,0.0000
2021,강서구,등촌2동,11500530,한식음식점,155057530.2202686,117,46,6.3333
2021,강서구,등촌2동,11500530,호프-간이주점,118863480.99999999,117,46,0.0000
2021,강서구,등촌3동,11500535,분식전문점,72595757.40555556,88,48,2.3333
2021,강서구,등촌3동,11500535,양식음식점,57417946,88,48,0.0000
2021,강서구,등촌3동,11500535,일식음식점,242433067.89090908,88,48,0.0000
2021,강서구,등촌3동,11500535,제과점,496703786.09523803,90,48,0.0000
2021,강서구,등촌3동,11500535,중식음식점,92578724.33333333,86,48,0.0000
2021,강서구,등촌3동,11500535,치킨전문점,242285116,86,48,16.6667
2021,강서구,등촌3동,11500535,커피-음료,91574930.0948718,102,44,4.6667
2021,강서구,등촌3동,11500535,한식음식점,254644600.35919976,102,44,2.8333
2021,강서구,등촌3동,11500535,호프-간이주점,38527524.57777778,102,44,3.3333
2021,강서구,발산1동,11500611,분식전문점,104333197.41234568,119,60,0.0000
2021,강서구,발산1동,11500611,제과점,434354643.1666667,119,60,0.0000
2021,강서구,발산1동,11500611,중식음식점,146933494,94,51,0.0000
2021,강서구,발산1동,11500611,치킨전문점,51640525,119,60,0.0000
2021,강서구,발산1동,11500611,커피-음료,51255426.91851851,119,60,8.8889
2021,강서구,발산1동,11500611,패스트푸드점,176170358.16666666,119,60,8.3333
2021,강서구,발산1동,11500611,한식음식점,126399941.91723752,119,60,1.5556
2021,강서구,발산1동,11500611,호프-간이주점,630985.3333333334,100,49,0.0000
2021,강서구,방화1동,11500630,분식전문점,94109938.97566138,132,50,2.2222
2021,강서구,방화1동,11500630,양식음식점,97492031.66666667,132,50,0.0000
2021,강서구,방화1동,11500630,제과점,163320724,132,50,0.0000
2021,강서구,방화1동,11500630,중식음식점,121489102.66666667,121,51,0.0000
2021,강서구,방화1동,11500630,치킨전문점,42674281.86444445,132,50,1.3000
2021,강서구,방화1동,11500630,커피-음료,32298699.570562776,103,50,1.5455
2021,강서구,방화1동,11500630,패스트푸드점,44443001.333333336,102,50,0.0000
2021,강서구,방화1동,11500630,한식음식점,126640394.12683763,132,50,2.8000
2021,강서구,방화1동,11500630,호프-간이주점,32926975.7037037,130,50,5.5556
2021,강서구,방화2동,11500640,분식전문점,61570930.948148146,137,55,2.2222
2021,강서구,방화2동,11500640,제과점,26754958.666666668,103,49,0.0000
2021,강서구,방화2동,11500640,중식음식점,22732694.666666668,105,50,0.0000
2021,강서구,방화2동,11500640,치킨전문점,82900934.55555555,107,50,8.3333
2021,강서구,방화2동,11500640,커피-음료,33654443.36296296,159,55,0.0000
2021,강서구,방화2동,11500640,패스트푸드점,52444946,107,50,8.3333
2021,강서구,방화2동,11500640,한식음식점,185161207.7746478,159,55,4.7500
2021,강서구,방화2동,11500640,호프-간이주점,70993834.6388889,107,50,1.4444
2021,강서구,염창동,11500510,분식전문점,32520025.78253968,90,53,5.5833
2021,강서구,염창동,11500510,양식음식점,450053274,121,56,0.0000
2021,강서구,염창동,11500510,제과점,353322025.1111111,108,58,0.0000
2021,강서구,염창동,11500510,중식음식점,326551764.8,120,57,0.0000
2021,강서구,염창동,11500510,치킨전문점,105333400.53333333,128,59,5.8889
2021,강서구,염창동,11500510,커피-음료,106746699.48928572,122,56,4.9167
2021,강서구,염창동,11500510,패스트푸드점,23479088.53333333,108,58,0.0000
2021,강서구,염창동,11500510,한식음식점,128193888.07008548,105,58,3.5000
2021,강서구,염창동,11500510,호프-간이주점,60799045.691269845,122,59,2.0833
2021,강서구,우장산동,11500615,분식전문점,33591768.057142854,100,53,10.8750
2021,강서구,우장산동,11500615,일식음식점,198010630,96,51,0.0000
2021,강서구,우장산동,11500615,제과점,470560738.4,116,50,0.0000
2021,강서구,우장산동,11500615,중식음식점,228447621.2222222,100,53,8.3333
2021,강서구,우장산동,11500615,치킨전문점,68123029.33333333,116,50,16.6667
2021,강서구,우장산동,11500615,커피-음료,59050838.122222215,110,50,3.0833
2021,강서구,우장산동,11500615,패스트푸드점,291538828.5555556,90,53,0.0000
2021,강서구,우장산동,11500615,한식음식점,114794736.3057635,94,53,1.7500
2021,강서구,우장산동,11500615,호프-간이주점,101224728.37037037,102,52,8.3333
2021,강서구,화곡1동,11500540,분식전문점,47420600.6350718,136,58,3.0476
2021,강서구,화곡1동,11500540,양식음식점,89421206.44444445,105,52,5.5000
2021,강서구,화곡1동,11500540,일식음식점,63941433.36666667,136,58,4.1667
2021,강서구,화곡1동,11500540,제과점,135371300.2857143,136,58,7.1429
2021,강서구,화곡1동,11500540,중식음식점,119104609.55555557,111,48,10.0000
2021,강서구,화곡1동,11500540,치킨전문점,101366310.74444444,136,58,1.3889
2021,강서구,화곡1동,11500540,커피-음료,31115646.54179894,112,46,6.0000
2021,강서구,화곡1동,11500540,패스트푸드점,113881926.67777778,136,58,0.0000
2021,강서구,화곡1동,11500540,한식음식점,95657530.03924581,136,58,3.8889
2021,강서구,화곡1동,11500540,호프-간이주점,86202762.02949153,136,58,1.0833
2021,강서구,화곡2동,11500550,분식전문점,483795906.38888884,98,50,11.1667
2021,강서구,화곡2동,11500550,중식음식점,42183561.333333336,124,52,0.0000
2021,강서구,화곡2동,11500550,치킨전문점,10555596,91,48,0.0000
2021,강서구,화곡2동,11500550,커피-음료,55934900.44444444,98,50,16.6667
2021,강서구,화곡2동,11500550,패스트푸드점,79880454.88888888,128,51,0.0000
2021,강서구,화곡2동,11500550,한식음식점,62426028.985978834,99,51,4.1667
2021,강서구,화곡2동,11500550,호프-간이주점,114853435,98,50,0.0000
2021,강서구,화곡3동,11500560,분식전문점,61519128.826728836,143,51,7.3333
2021,강서구,화곡3동,11500560,일식음식점,177218627.73333332,91,50,6.6000
2021,강서구,화곡3동,11500560,제과점,89061405.3888889,91,50,5.5000
2021,강서구,화곡3동,11500560,치킨전문점,98664231.28888889,100,51,12.4444
2021,강서구,화곡3동,11500560,커피-음료,86991124.10606061,90,46,0.0000
2021,강서구,화곡3동,11500560,패스트푸드점,74271782.66666667,143,51,0.0000
2021,강서구,화곡3동,11500560,한식음식점,190000605.44476187,143,51,3.4167
2021,강서구,화곡3동,11500560,호프-간이주점,51375961.300000004,143,51,0.0000
2021,강서구,화곡4동,11500570,분식전문점,41658765.349999994,112,55,6.0000
2021,강서구,화곡4동,11500570,일식음식점,272870920.6666667,105,49,0.0000
2021,강서구,화곡4동,11500570,제과점,92946897.5,112,55,0.0000
2021,강서구,화곡4동,11500570,중식음식점,152754930,112,55,0.0000
2021,강서구,화곡4동,11500570,치킨전문점,35585218.666666664,112,55,0.0000
2021,강서구,화곡4동,11500570,커피-음료,136315132.1111111,112,55,7.1667
2021,강서구,화곡4동,11500570,패스트푸드점,166314898.93333334,103,49,0.0000
2021,강서구,화곡4동,11500570,한식음식점,127956465.39696564,112,55,9.7333
2021,강서구,화곡4동,11500570,호프-간이주점,61151919.31353875,112,55,7.5714
2021,강서구,화곡6동,11500591,분식전문점,190829855.4837819,106,48,25.5556
2021,강서구,화곡6동,11500591,양식음식점,148517017.1296296,99,47,4.3333
2021,강서구,화곡6동,11500591,일식음식점,130398942.52965748,99,47,1.6667
2021,강서구,화곡6동,11500591,제과점,175544165.9,98,47,4.1667
2021,강서구,화곡6동,11500591,중식음식점,84989837.8989899,99,47,9.8333
2021,강서구,화곡6동,11500591,치킨전문점,82601677.33333333,106,48,0.0000
2021,강서구,화곡6동,11500591,커피-음료,77666779.64971942,107,47,2.1111
2021,강서구,화곡6동,11500591,패스트푸드점,72760345.08333333,107,47,16.7500
2021,강서구,화곡6동,11500591,한식음식점,101930820.08532017,99,47,4.0000
2021,강서구,화곡6동,11500591,호프-간이주점,50326504.38609076,99,47,6.8000
2021,강서구,화곡8동,11500593,분식전문점,54374496.43521303,110,56,0.4167
2021,강서구,화곡8동,11500593,양식음식점,182858955.77777776,110,47,0.0000
2021,강서구,화곡8동,11500593,일식음식점,77433219.55555557,100,48,0.0000
2021,강서구,화곡8동,11500593,제과점,378745642.3333333,110,56,3.6667
2021,강서구,화곡8동,11500593,중식음식점,65380664.88888889,110,56,8.3333
2021,강서구,화곡8동,11500593,치킨전문점,66086171.599999994,110,56,6.7500
2021,강서구,화곡8동,11500593,커피-음료,72501267.29444446,110,56,1.6667
2021,강서구,화곡8동,11500593,패스트푸드점,57928192,110,56,0.0000
2021,강서구,화곡8동,11500593,한식음식점,177357604.67203,110,56,3.0833
